,Datetime,P,I,Tmp,T_NCEP,H_NCEP,W_NCEP,I_NCEP
617,2022-03-01 17:00:00,196.0,86.33697500000001,43.0,33.629999999999995,22.38,2.33,399.1668
618,2022-03-02 07:00:00,339.20000000000005,135.3567525,34.0,24.660000000000025,50.5,2.49,16.9116
619,2022-03-02 08:00:00,910.0,347.38739999999996,35.5,26.689999999999998,46.31,2.98,191.4903
620,2022-03-02 09:00:00,1480.0,567.8996,37.5,28.720000000000027,42.12,3.51,442.4982
621,2022-03-02 10:00:00,1880.0,740.5574,39.25,30.75,37.93,4.07,649.6356
622,2022-03-02 11:00:00,2108.0,851.5054499999999,40.75,31.77000000000004,35.87,3.77,821.4711
623,2022-03-02 12:00:00,2168.0,894.2530749999999,42.0,32.79000000000002,33.81,3.48,942.8334
624,2022-03-02 13:00:00,2012.0,823.916125,43.0,33.81,31.75,3.19,964.7481
625,2022-03-02 14:00:00,1628.0,656.883025,43.0,34.0,31.0,2.94,918.7026
626,2022-03-02 15:00:00,1296.0,518.7099,43.0,34.19,30.25,2.77,808.7718
627,2022-03-02 16:00:00,712.0,290.5902,42.75,34.39000000000004,29.5,2.67,612.4008
628,2022-03-02 17:00:00,212.0,91.23331,42.25,33.210000000000036,32.19,2.78,392.3097
629,2022-03-03 07:00:00,342.8,137.315325,34.25,25.29000000000002,56.37,1.86,17.3574
630,2022-03-03 08:00:00,977.2,375.90745,35.75,27.170000000000016,51.52,2.33,194.0167
631,2022-03-03 09:00:00,1524.0,587.6062499999999,37.75,29.05000000000001,46.67,2.85,440.6538
632,2022-03-03 10:00:00,1904.0,757.78755,40.25,30.920000000000016,41.82,3.4,645.6744
633,2022-03-03 11:00:00,2104.0,857.1301249999999,43.0,32.110000000000014,39.36,2.86,816.3897
634,2022-03-03 12:00:00,2160.0,892.731625,44.0,33.29000000000002,36.9,2.4,937.4985
635,2022-03-03 13:00:00,1680.0,706.145625,44.0,34.48000000000002,34.44,2.08,958.1424
636,2022-03-03 14:00:00,1728.0,676.856775,43.75,34.629999999999995,33.26,2.21,911.4315
637,2022-03-03 15:00:00,1204.0,471.422,43.75,34.78000000000003,32.07,2.44,801.4683
638,2022-03-03 16:00:00,756.0,314.2948,43.25,34.93000000000001,30.89,2.75,596.5749
639,2022-03-03 17:00:00,208.0,100.14378500000001,43.0,33.860000000000014,33.19,2.41,374.4873
640,2022-03-04 07:00:00,352.4,137.01585,34.0,26.160000000000025,56.45,1.44,18.7913
641,2022-03-04 08:00:00,938.0,364.156275,37.25,28.460000000000036,50.01,0.69,194.2856
642,2022-03-04 09:00:00,1480.0,579.7559249999999,41.0,30.75,43.57,0.38,444.642
643,2022-03-04 10:00:00,1836.0,741.5852,43.0,33.04000000000002,37.12,1.03,650.4972
644,2022-03-04 11:00:00,2084.0,864.2520499999999,44.25,34.06,33.79,1.46,821.7222
645,2022-03-04 12:00:00,2140.0,895.620825,46.0,35.07000000000005,30.46,1.91,943.0176
646,2022-03-04 13:00:00,1972.0,831.07855,46.5,36.09000000000003,27.13,2.36,965.361
647,2022-03-04 14:00:00,1792.0,738.946875,46.0,36.23000000000002,26.16,2.32,919.9461
648,2022-03-04 15:00:00,1316.0,535.9157499999999,45.0,36.379999999999995,25.2,2.29,810.5616
649,2022-03-04 16:00:00,732.0,308.1926,45.0,36.52000000000004,24.23,2.27,615.0234
650,2022-03-04 17:00:00,212.0,100.3704,44.25,35.27000000000004,26.33,2.13,394.8528
651,2022-03-05 07:00:00,336.0,131.2697725,36.25,26.840000000000032,56.04,1.38,19.4488
652,2022-03-05 08:00:00,900.0,350.78655,38.75,29.04000000000002,51.01,1.34,195.7306
653,2022-03-05 09:00:00,1444.0,566.90415,41.25,31.24000000000001,45.97,1.35,444.7464
654,2022-03-05 10:00:00,1840.0,741.91705,44.0,33.43000000000001,40.94,1.39,647.6709
655,2022-03-05 11:00:00,1952.0,787.537725,45.5,34.650000000000034,36.9,0.65,815.0799
656,2022-03-05 12:00:00,2112.0,902.20055,46.25,35.870000000000005,32.86,0.1,932.3139
657,2022-03-05 13:00:00,1600.0,667.28265,47.0,37.09000000000003,28.83,0.84,931.9188
658,2022-03-05 14:00:00,1636.0,672.0737,46.75,37.120000000000005,27.89,1.11,866.5497
659,2022-03-05 15:00:00,976.0,401.2873375,46.25,37.150000000000034,26.96,1.4,744.4716
660,2022-03-05 16:00:00,208.0,79.5064325,45.5,37.18000000000001,26.02,1.71,507.5826
661,2022-03-05 17:00:00,116.0,46.8508475,43.0,35.56,31.23,1.62,284.9799
662,2022-03-06 07:00:00,388.0,146.6142475,36.5,26.930000000000007,67.06,0.75,14.4556
663,2022-03-06 08:00:00,836.0,322.136975,38.75,28.600000000000023,60.79,0.53,147.3274
664,2022-03-06 09:00:00,1360.0,535.0174,40.75,30.260000000000048,54.53,1.1,341.4267
665,2022-03-06 10:00:00,1792.0,727.778425,43.25,31.920000000000016,48.27,1.84,545.322
666,2022-03-06 11:00:00,2032.0,845.459925,45.0,33.27000000000004,43.79,1.8,743.4096
667,2022-03-06 12:00:00,1964.0,842.425025,46.25,34.620000000000005,39.32,1.76,911.9736
668,2022-03-06 13:00:00,984.0,378.7805,46.0,35.97000000000003,34.84,1.72,848.0601
669,2022-03-06 14:00:00,1404.0,552.4418499999999,45.25,35.860000000000014,34.08,1.17,726.0393
670,2022-03-06 15:00:00,1340.0,543.733675,45.75,35.75,33.33,0.63,566.7666
671,2022-03-06 16:00:00,352.0,141.9445525,45.5,35.650000000000034,32.58,0.09,458.4078
672,2022-03-06 17:00:00,96.0,37.3091025,43.75,33.73000000000002,39.48,1.56,315.1008
673,2022-03-07 07:00:00,266.0,98.63845749999999,35.25,26.439999999999998,74.02,1.72,19.0808
674,2022-03-07 08:00:00,733.6,274.315,36.75,28.480000000000018,65.08,0.72,184.6857
675,2022-03-07 09:00:00,1284.0,494.07450000000006,39.5,30.510000000000048,56.15,0.46,417.7896
676,2022-03-07 10:00:00,1628.0,647.6487999999999,43.0,32.54000000000002,47.22,1.43,618.8058
677,2022-03-07 11:00:00,2144.0,883.2060000000001,44.75,33.84000000000003,42.57,1.93,791.8209
678,2022-03-07 12:00:00,2044.0,837.3183,46.0,35.14000000000004,37.92,2.67,920.1684
679,2022-03-07 13:00:00,1716.0,705.044975,46.0,36.44,33.27,3.49,857.9022
680,2022-03-07 14:00:00,1504.0,641.409075,46.75,36.420000000000016,32.24,3.78,736.929
681,2022-03-07 15:00:00,792.0,317.726275,46.25,36.400000000000034,31.21,4.21,577.7955
682,2022-03-07 16:00:00,604.0,235.55725499999997,45.25,36.379999999999995,30.17,4.74,477.6396
683,2022-03-07 17:00:00,12.0,5.956507650000001,41.25,34.870000000000005,34.44,4.03,335.5341
684,2022-03-08 07:00:00,214.4,77.1027825,33.0,23.460000000000036,63.72,5.18,14.8578
685,2022-03-08 08:00:00,912.4000000000001,328.65195,33.75,24.629999999999995,60.8,5.23,163.7951
686,2022-03-08 09:00:00,1716.0,625.5061499999999,34.5,25.80000000000001,57.88,5.28,398.3946
687,2022-03-08 10:00:00,2084.0,803.974775,36.5,26.970000000000027,54.97,5.35,590.034
688,2022-03-08 11:00:00,1808.0,702.212375,37.75,27.74000000000001,53.22,4.38,756.0795
689,2022-03-08 12:00:00,1428.0,539.09635,39.5,28.52000000000004,51.46,3.65,880.2246
690,2022-03-08 13:00:00,1588.0,613.746925,38.75,29.29000000000002,49.71,3.31,886.3068
691,2022-03-08 14:00:00,1280.0,498.639,39.0,29.57000000000005,48.81,2.86,830.8734
692,2022-03-08 15:00:00,752.0,279.211275,39.0,29.850000000000023,47.91,2.42,720.207
693,2022-03-08 16:00:00,372.0,136.6597825,39.0,30.129999999999995,47.01,2.0,529.212
694,2022-03-08 17:00:00,84.0,33.9828505,38.0,29.400000000000034,49.94,1.55,327.8076
695,2022-03-09 07:00:00,425.6,133.843375,34.0,24.55000000000001,70.52,1.08,22.993
696,2022-03-09 08:00:00,1068.0,395.7193,36.0,26.189999999999998,63.75,1.29,203.0213
697,2022-03-09 09:00:00,1628.0,622.13135,39.0,27.83000000000004,56.97,1.63,451.5546
698,2022-03-09 10:00:00,2012.0,794.821525,40.25,29.480000000000018,50.2,2.03,655.3152
699,2022-03-09 11:00:00,2204.0,895.580375,42.5,30.58000000000004,47.42,1.46,824.6709
700,2022-03-09 12:00:00,2236.0,890.675975,43.25,31.680000000000007,44.64,1.03,944.454
701,2022-03-09 13:00:00,2132.0,856.3856,42.75,32.77000000000004,41.86,0.95,963.6585
702,2022-03-09 14:00:00,1860.0,751.4345000000001,42.5,33.01000000000005,40.67,0.64,915.8934
703,2022-03-09 15:00:00,1468.0,571.0154249999999,42.5,33.24000000000001,39.49,0.39,805.3413
704,2022-03-09 16:00:00,884.0,351.23974999999996,42.5,33.47000000000003,38.31,0.38,608.8635
705,2022-03-09 17:00:00,288.0,127.7735675,42.0,32.68000000000001,40.88,0.39,390.0741
706,2022-03-10 07:00:00,414.0,132.070985,35.0,26.689999999999998,67.19,1.2,20.6316
707,2022-03-10 08:00:00,1042.4,386.816925,37.5,28.24000000000001,60.59,1.56,180.9707
708,2022-03-10 09:00:00,1576.0,610.194025,40.25,29.78000000000003,53.99,1.96,404.7921
709,2022-03-10 10:00:00,1900.0,777.19475,43.0,31.33000000000004,47.39,2.38,607.5642
710,2022-03-10 11:00:00,2188.0,880.77005,44.75,32.56,42.82,2.38,788.5161
711,2022-03-10 12:00:00,2084.0,873.8423499999999,45.75,33.78000000000003,38.25,2.43,928.8396
712,2022-03-10 13:00:00,1812.0,729.138075,44.5,35.01000000000005,33.68,2.51,940.0239
713,2022-03-10 14:00:00,1132.0,421.30960000000005,44.25,35.18000000000001,32.66,2.69,886.1277
714,2022-03-10 15:00:00,1364.0,538.9506500000001,44.5,35.360000000000014,31.64,2.86,772.7841
715,2022-03-10 16:00:00,528.0,211.391275,44.0,35.53000000000003,30.62,3.03,573.2589
716,2022-03-10 17:00:00,164.0,68.0547125,43.25,34.22000000000003,33.6,2.93,359.5665
717,2022-03-11 07:00:00,458.0,149.374005,35.25,26.890000000000043,57.27,1.24,25.7594
718,2022-03-11 08:00:00,1112.4,413.04657499999996,36.5,28.57000000000005,50.91,1.85,214.2484
719,2022-03-11 09:00:00,1636.0,623.078225,38.5,30.25,44.54,2.46,466.3743
720,2022-03-11 10:00:00,1952.0,774.1194,41.0,31.930000000000007,38.18,3.06,673.65
721,2022-03-11 11:00:00,2128.0,868.201475,42.75,32.860000000000014,35.86,3.16,844.8834
722,2022-03-11 12:00:00,2052.0,737.5034,44.5,33.79000000000002,33.54,3.29,964.9731
723,2022-03-11 13:00:00,1712.0,725.6741999999999,45.5,34.72000000000003,31.22,3.44,984.3162
724,2022-03-11 14:00:00,1816.0,741.1643750000001,45.75,34.74000000000001,31.03,3.12,935.5122
725,2022-03-11 15:00:00,1216.0,464.25152499999996,44.75,34.76000000000005,30.84,2.81,822.8532
726,2022-03-11 16:00:00,728.0,292.04695000000004,44.0,34.77000000000004,30.65,2.51,624.4317
727,2022-03-11 17:00:00,204.0,91.97786500000001,43.75,33.81,32.49,2.36,402.2676
728,2022-03-12 07:00:00,424.0,132.677965,35.75,26.49000000000001,52.16,1.66,26.9495
729,2022-03-12 08:00:00,1040.0,391.3814,38.25,28.340000000000032,47.68,1.87,221.319
730,2022-03-12 09:00:00,1568.0,601.712525,40.0,30.180000000000007,43.19,2.14,473.3061
731,2022-03-12 10:00:00,1908.0,758.774925,41.75,32.03000000000003,38.71,2.43,681.0726
732,2022-03-12 11:00:00,2104.0,861.3304499999999,44.25,33.150000000000034,35.8,2.58,852.4905
733,2022-03-12 12:00:00,2152.0,890.546475,45.5,34.27000000000004,32.89,2.75,972.3963
734,2022-03-12 13:00:00,2064.0,838.6779250000001,45.75,35.400000000000034,29.98,2.92,992.4942
735,2022-03-12 14:00:00,1556.0,586.5622249999999,46.0,35.660000000000025,28.64,2.86,943.9893
736,2022-03-12 15:00:00,1100.0,442.926225,45.5,35.93000000000001,27.31,2.8,830.9073
737,2022-03-12 16:00:00,676.0,275.25377499999996,44.25,36.200000000000045,25.98,2.75,631.3983
738,2022-03-12 17:00:00,216.0,93.6045875,44.5,34.98000000000002,28.46,2.62,407.0568
739,2022-03-13 07:00:00,408.0,112.07298999999999,36.5,26.99000000000001,49.1,1.19,28.4093
740,2022-03-13 08:00:00,1012.0,384.777475,39.0,29.010000000000048,45.4,1.82,219.0515
741,2022-03-13 09:00:00,1540.0,601.396875,42.25,31.03000000000003,41.7,2.47,471.9639
742,2022-03-13 10:00:00,1932.0,778.5787,44.25,33.05000000000001,38.01,3.13,673.1922
743,2022-03-13 11:00:00,2152.0,884.6790000000001,46.5,34.06,35.22,3.14,836.0778
744,2022-03-13 12:00:00,2168.0,912.19545,46.75,35.06,32.44,3.16,946.8789
745,2022-03-13 13:00:00,2024.0,833.9839499999999,46.75,36.07000000000005,29.66,3.18,968.3715
746,2022-03-13 14:00:00,1724.0,694.515875,46.5,36.31,28.21,3.04,923.0169
747,2022-03-13 15:00:00,1276.0,520.4175,46.0,36.54000000000002,26.76,2.91,814.3371
748,2022-03-13 16:00:00,716.0,298.33525,46.25,36.78000000000003,25.32,2.8,619.0515
749,2022-03-13 17:00:00,220.0,97.2059875,46.0,35.49000000000001,27.54,2.7,399.5418
750,2022-03-14 07:00:00,426.8,119.3891525,37.5,27.310000000000002,55.45,1.64,29.2157
751,2022-03-14 08:00:00,1004.0,382.0096,40.75,29.390000000000043,49.51,0.82,219.4814
752,2022-03-14 09:00:00,1504.0,586.1252,43.5,31.460000000000036,43.56,1.14,468.6435
753,2022-03-14 10:00:00,1896.0,766.2610500000001,45.75,33.53000000000003,37.61,2.13,674.8914
754,2022-03-14 11:00:00,2152.0,874.748775,47.5,34.920000000000016,34.07,2.1,846.1929
755,2022-03-14 12:00:00,2184.0,896.6891499999999,47.75,36.31,30.52,2.07,967.1703
756,2022-03-14 13:00:00,1956.0,807.4548,47.75,37.700000000000045,26.97,2.03,970.8051
757,2022-03-14 14:00:00,1460.0,558.1150499999999,48.0,37.879999999999995,25.75,1.55,907.8846
758,2022-03-14 15:00:00,1104.0,440.6278,47.0,38.06,24.52,1.14,785.6166
759,2022-03-14 16:00:00,648.0,255.87895,47.0,38.23000000000002,23.3,0.93,553.7832
760,2022-03-14 17:00:00,240.0,98.0881425,46.5,36.89000000000004,27.11,0.23,326.3853
761,2022-03-15 07:00:00,372.0,103.3729375,37.25,28.060000000000002,69.69,1.55,27.9555
762,2022-03-15 08:00:00,965.5999999999999,363.7759,39.5,30.32000000000005,60.29,1.17,213.2947
763,2022-03-15 09:00:00,1552.0,605.233,42.0,32.57000000000005,50.89,0.81,456.6255
764,2022-03-15 10:00:00,1964.0,783.992925,44.25,34.83000000000004,41.49,0.48,652.6176
765,2022-03-15 11:00:00,2152.0,889.1787750000001,46.0,36.03000000000003,35.85,0.68,813.6996
766,2022-03-15 12:00:00,1824.0,766.9084499999999,46.25,37.22000000000003,30.21,1.21,925.6782
767,2022-03-15 13:00:00,1720.0,682.38435,47.0,38.420000000000016,24.57,1.79,937.2612
768,2022-03-15 14:00:00,1712.0,714.18205,47.25,38.400000000000034,23.5,1.66,884.5614
769,2022-03-15 15:00:00,1256.0,508.62587499999995,47.25,38.379999999999995,22.43,1.58,772.7019
770,2022-03-15 16:00:00,740.0,302.89975,47.0,38.370000000000005,21.37,1.56,578.1441
771,2022-03-15 17:00:00,184.0,79.6197175,46.5,36.54000000000002,27.84,1.53,366.4623
772,2022-03-16 07:00:00,374.0,117.40632,37.5,27.710000000000036,67.87,1.35,31.5467
773,2022-03-16 08:00:00,737.5999999999999,280.595225,39.5,29.730000000000018,60.19,0.93,222.9629
774,2022-03-16 09:00:00,1196.0,453.285375,40.25,31.75,52.51,0.63,474.5706
775,2022-03-16 10:00:00,1640.0,627.254225,41.5,33.77000000000004,44.84,0.66,676.0104
776,2022-03-16 11:00:00,1652.0,688.4946,43.5,34.89000000000004,40.51,0.71,840.6315
777,2022-03-16 12:00:00,1416.0,552.3528,44.25,36.01000000000005,36.18,0.78,954.1326
778,2022-03-16 13:00:00,1724.0,686.123325,44.25,37.129999999999995,31.85,0.85,888.1671
779,2022-03-16 14:00:00,212.0,95.36078324999998,43.5,36.14000000000004,34.41,1.58,763.0143
780,2022-03-16 15:00:00,24.0,10.423890749999998,38.0,35.150000000000034,36.97,2.7,599.2836
781,2022-03-16 16:00:00,108.0,39.041025,36.0,34.160000000000025,39.53,3.89,406.3836
782,2022-03-16 17:00:00,212.0,76.5039075,36.0,33.07000000000005,43.53,3.59,227.093
783,2022-03-17 07:00:00,488.4,129.35980999999998,35.5,27.010000000000048,66.3,1.22,32.8582
784,2022-03-17 08:00:00,1090.8,404.62170000000003,37.75,29.0,59.29,0.86,225.9656
785,2022-03-17 09:00:00,1648.0,636.4075499999999,39.75,30.980000000000018,52.28,0.75,475.8606
786,2022-03-17 10:00:00,1996.0,767.98485,42.5,32.960000000000036,45.27,0.98,679.2141
787,2022-03-17 11:00:00,2072.0,861.767475,43.75,34.110000000000014,41.36,0.74,846.6132
788,2022-03-17 12:00:00,1948.0,750.908475,44.25,35.26000000000005,37.45,0.82,963.2658
789,2022-03-17 13:00:00,2220.0,887.446875,45.0,36.400000000000034,33.54,1.15,954.669
790,2022-03-17 14:00:00,1252.0,506.55404999999996,44.5,36.44,32.34,1.13,881.2635
791,2022-03-17 15:00:00,940.0,375.56755,44.0,36.48000000000002,31.13,1.41,752.4033
792,2022-03-17 16:00:00,636.0,250.399925,43.75,36.52000000000004,29.92,1.85,559.2831
793,2022-03-17 17:00:00,204.0,79.24744499999998,43.5,35.22000000000003,34.14,2.26,352.2804
794,2022-03-18 07:00:00,334.4,117.57627500000001,37.0,27.870000000000005,64.56,2.21,25.2673
795,2022-03-18 08:00:00,370.8,127.4255425,37.5,29.160000000000025,59.54,2.0,163.0078
796,2022-03-18 09:00:00,1260.0,455.5919,38.25,30.450000000000045,54.52,1.82,330.198
797,2022-03-18 10:00:00,2104.0,828.1164500000001,41.75,31.74000000000001,49.5,1.67,406.1745
798,2022-03-18 11:00:00,1880.0,768.4137499999999,44.0,32.120000000000005,48.13,2.08,430.5858
799,2022-03-18 12:00:00,1832.0,763.315075,44.0,32.5,46.76,2.53,409.2378
800,2022-03-18 13:00:00,132.0,47.95959599999999,39.75,32.879999999999995,45.39,2.99,499.7091
801,2022-03-18 14:00:00,16.0,8.15782625,36.0,30.600000000000023,52.5,1.36,554.3316
802,2022-03-18 15:00:00,168.0,55.8989125,34.5,28.32000000000005,59.62,3.87,558.594
803,2022-03-18 16:00:00,104.0,37.390035000000005,34.0,26.03000000000003,66.74,6.96,380.559
804,2022-03-18 17:00:00,20.0,8.376338500000001,34.5,25.640000000000043,69.5,5.32,214.2965
805,2022-03-19 07:00:00,376.0,129.21413,34.25,23.890000000000043,77.57,1.3,33.5425
806,2022-03-19 08:00:00,756.0,266.23,34.5,25.930000000000007,68.09,1.24,227.2781
807,2022-03-19 09:00:00,868.0,307.747525,36.0,27.970000000000027,58.6,1.22,473.7264
808,2022-03-19 10:00:00,940.0,332.83605,37.0,30.0,49.11,1.26,675.3228
809,2022-03-19 11:00:00,1680.0,613.4313,38.0,31.629999999999995,43.89,0.78,842.3574
810,2022-03-19 12:00:00,1764.0,655.839,39.75,33.25,38.66,0.42,959.7624
811,2022-03-19 13:00:00,1816.0,685.0308,40.0,34.870000000000005,33.43,0.54,972.0114
812,2022-03-19 14:00:00,1448.0,560.656325,40.5,35.150000000000034,32.23,0.37,918.0768
813,2022-03-19 15:00:00,1472.0,565.93295,40.75,35.44,31.03,0.2,802.995
814,2022-03-19 16:00:00,888.0,352.51035,40.5,35.72000000000003,29.82,0.05,608.8269
815,2022-03-19 17:00:00,132.0,55.7208675,40.5,34.58000000000004,33.03,0.42,392.2368
816,2022-03-20 07:00:00,372.0,83.2778025,35.5,26.610000000000014,65.4,1.17,35.7719
817,2022-03-20 08:00:00,1280.0,485.09119999999996,37.25,28.260000000000048,59.88,0.95,225.9688
818,2022-03-20 09:00:00,1796.0,692.42785,40.25,29.910000000000025,54.35,1.0,468.7383
819,2022-03-20 10:00:00,2148.0,868.622325,42.25,31.55000000000001,48.82,1.27,667.7241
820,2022-03-20 11:00:00,2388.0,997.1324,44.0,32.39000000000004,46.59,1.35,832.6839
821,2022-03-20 12:00:00,1768.0,762.4005999999999,44.75,33.22000000000003,44.36,1.42,948.7263
822,2022-03-20 13:00:00,2128.0,911.426475,45.25,34.06,42.13,1.5,944.7396
823,2022-03-20 14:00:00,1140.0,419.3511,44.25,34.23000000000002,40.71,1.28,876.9114
824,2022-03-20 15:00:00,904.0,359.75364499999995,44.0,34.400000000000034,39.29,1.11,753.3462
825,2022-03-20 16:00:00,292.0,105.52567,43.25,34.58000000000004,37.87,1.0,502.9923
826,2022-03-20 17:00:00,164.0,63.50642,42.25,33.33000000000004,42.93,0.77,275.063
827,2022-03-21 07:00:00,664.4000000000001,178.8328025,36.25,26.629999999999995,72.52,1.52,37.6848
828,2022-03-21 08:00:00,1247.6,474.206,40.5,28.120000000000005,66.07,1.96,232.7929
829,2022-03-21 09:00:00,1676.0,653.3382250000001,42.75,29.610000000000014,59.63,2.39,479.0925
830,2022-03-21 10:00:00,1736.0,696.7981,44.25,31.090000000000032,53.19,2.83,662.4687
831,2022-03-21 11:00:00,1940.0,803.6268249999999,45.0,31.930000000000007,50.34,3.24,803.328
832,2022-03-21 12:00:00,2020.0,838.0627750000001,44.75,32.76000000000005,47.5,3.74,891.2601
833,2022-03-21 13:00:00,1644.0,688.2922500000001,45.75,33.60000000000002,44.65,4.3,783.9282
834,2022-03-21 14:00:00,1180.0,446.79475,44.25,33.210000000000036,45.64,4.15,626.121
835,2022-03-21 15:00:00,920.0,341.40665,43.5,32.82000000000005,46.63,4.0,445.6266
836,2022-03-21 16:00:00,1000.0,378.958525,42.75,32.44,47.62,3.86,388.8927
837,2022-03-21 17:00:00,268.0,106.53733500000001,42.5,31.30000000000001,52.18,3.95,287.7528
838,2022-03-22 07:00:00,517.2,132.9045775,36.5,26.230000000000018,70.71,1.06,38.7383
839,2022-03-22 08:00:00,1188.0,475.93787499999996,39.25,27.83000000000004,64.32,1.37,237.6854
840,2022-03-22 09:00:00,1688.0,675.6994500000001,42.5,29.439999999999998,57.93,1.69,482.625
841,2022-03-22 10:00:00,2016.0,827.2342749999999,44.5,31.04000000000002,51.54,2.01,677.2149
842,2022-03-22 11:00:00,2200.0,863.6369750000001,46.5,32.160000000000025,47.61,2.22,834.162
843,2022-03-22 12:00:00,1492.0,609.0205249999999,46.0,33.28000000000003,43.68,2.44,940.1187
844,2022-03-22 13:00:00,1504.0,597.0103750000001,44.75,34.410000000000025,39.76,2.66,714.0906
845,2022-03-22 14:00:00,1504.0,590.252675,46.0,33.74000000000001,41.86,2.39,445.6569
846,2022-03-22 15:00:00,1116.0,431.41790000000003,44.75,33.08000000000004,43.97,2.17,185.8183
847,2022-03-22 16:00:00,604.0,215.76155,44.0,32.420000000000016,46.08,2.04,132.5939
848,2022-03-22 17:00:00,424.0,162.03158,41.25,30.900000000000034,53.6,1.41,79.4998
849,2022-03-23 07:00:00,634.4,190.74585000000002,37.0,26.57000000000005,74.83,1.87,36.4295
850,2022-03-23 08:00:00,775.1999999999999,279.413625,37.75,28.0,68.39,1.69,217.227
851,2022-03-23 09:00:00,1792.0,685.7106000000001,40.25,29.420000000000016,61.96,1.54,451.0914
852,2022-03-23 10:00:00,1420.0,552.158575,43.25,30.840000000000032,55.52,1.43,640.9692
853,2022-03-23 11:00:00,1672.0,627.0843,44.0,31.78000000000003,51.9,1.55,799.2063
854,2022-03-23 12:00:00,1732.0,690.39645,43.75,32.710000000000036,48.28,1.77,911.2773
855,2022-03-23 13:00:00,1444.0,536.822175,44.0,33.64000000000004,44.66,2.07,843.4803
856,2022-03-23 14:00:00,2052.0,838.338025,43.75,33.52000000000004,44.26,1.69,720.6462
857,2022-03-23 15:00:00,1568.0,617.510175,43.25,33.400000000000034,43.85,1.36,562.7592
858,2022-03-23 16:00:00,884.0,357.8032,43.0,33.29000000000002,43.45,1.11,327.6102
859,2022-03-23 17:00:00,304.0,126.95616000000001,42.75,32.30000000000001,47.82,0.71,139.8494
860,2022-03-24 07:00:00,447.20000000000005,145.6350075,36.25,26.83000000000004,72.07,1.05,33.761
861,2022-03-24 08:00:00,1016.4,369.230675,39.25,28.03000000000003,66.61,1.22,192.4051
862,2022-03-24 09:00:00,1680.0,644.01505,40.5,29.24000000000001,61.14,1.44,389.7576
863,2022-03-24 10:00:00,1896.0,765.7349750000001,42.25,30.439999999999998,55.68,1.7,561.8088
864,2022-03-24 11:00:00,2100.0,846.3177999999999,43.25,31.370000000000005,52.26,2.01,709.9941
865,2022-03-24 12:00:00,2360.0,943.968825,43.75,32.30000000000001,48.85,2.38,819.7401
866,2022-03-24 13:00:00,1920.0,819.8857499999999,44.25,33.23000000000002,45.44,2.78,697.6464
867,2022-03-24 14:00:00,1884.0,765.993925,45.75,32.870000000000005,46.56,3.05,531.78
868,2022-03-24 15:00:00,188.0,75.16854500000001,44.5,32.5,47.68,3.32,351.9126
869,2022-03-24 16:00:00,116.0,41.79267,39.5,32.14000000000004,48.8,3.58,256.4692
870,2022-03-24 17:00:00,76.0,28.55239,41.25,31.57000000000005,51.15,2.91,158.0586
871,2022-03-25 07:00:00,585.6,180.953195,36.75,26.620000000000005,72.92,1.77,41.282
872,2022-03-25 08:00:00,1312.4,505.6881,41.0,28.400000000000034,65.36,1.73,238.2981
873,2022-03-25 09:00:00,1828.0,723.3110250000001,44.0,30.170000000000016,57.8,1.7,483.153
874,2022-03-25 10:00:00,2152.0,886.605175,46.25,31.950000000000045,50.25,1.69,671.1012
875,2022-03-25 11:00:00,2108.0,916.072075,48.0,33.10000000000002,45.71,2.11,820.5177
876,2022-03-25 12:00:00,1936.0,800.4785999999999,47.25,34.24000000000001,41.17,2.54,919.0794
877,2022-03-25 13:00:00,1176.0,520.490375,47.0,35.39000000000004,36.63,2.98,739.0923
878,2022-03-25 14:00:00,1008.0,362.0116,46.0,33.69,42.98,3.05,514.512
879,2022-03-25 15:00:00,516.0,210.153025,44.75,31.980000000000018,49.33,3.63,286.796
880,2022-03-25 16:00:00,524.0,195.64215,41.25,30.27000000000004,55.69,4.54,178.8223
881,2022-03-25 17:00:00,208.0,83.65817500000001,40.75,29.910000000000025,56.98,3.54,87.5261
882,2022-03-26 07:00:00,716.0,265.38829999999996,37.5,26.600000000000023,70.84,1.54,46.3537
883,2022-03-26 08:00:00,1268.0,490.68352500000003,40.5,28.54000000000002,62.42,1.64,249.3551
884,2022-03-26 09:00:00,1640.0,677.0267249999999,42.25,30.470000000000027,54.01,1.82,500.4561
885,2022-03-26 10:00:00,2180.0,898.777125,44.75,32.410000000000025,45.59,2.05,701.5656
886,2022-03-26 11:00:00,2344.0,983.171775,46.0,33.72000000000003,41.08,2.07,865.6563
887,2022-03-26 12:00:00,2400.0,1020.5862500000001,47.5,35.03000000000003,36.58,2.09,978.3045
888,2022-03-26 13:00:00,2288.0,962.9958250000001,47.5,36.34000000000003,32.07,2.11,962.514
889,2022-03-26 14:00:00,2012.0,830.0425749999999,47.5,36.460000000000036,31.82,2.03,882.7617
890,2022-03-26 15:00:00,1596.0,640.3326750000001,46.75,36.58000000000004,31.57,2.0,749.208
891,2022-03-26 16:00:00,960.0,389.261025,46.5,36.69,31.32,2.0,494.4582
892,2022-03-26 17:00:00,272.0,131.37497000000002,45.0,35.629999999999995,34.71,2.26,266.0409
893,2022-03-27 07:00:00,592.0,226.56577499999997,37.0,28.090000000000032,65.05,0.79,47.5894
