Datetime,P,I,T,I_NCEP,T_NCEP,H_NCEP,W_NCEP
2022-05-25 17:00:00+07:00,240,342.8099,43,380.1225,26.94,73.42,1.1
2022-05-26 07:00:00+07:00,198,225.9769,36,109.6848,22.28,88.93,0.77
2022-05-26 08:00:00+07:00,354,444.9052,38,313.2633,24.69,78.18,0.66
2022-05-26 09:00:00+07:00,464,575.1232,39,542.9625,27.1,67.44,0.64
2022-05-26 10:00:00+07:00,452,776.751,40,689.5368,29.5,56.7,0.72
2022-05-26 11:00:00+07:00,404,430.7372,41,789.1056,30.2,54.09,0.9
2022-05-26 12:00:00+07:00,504,591.9967,43,836.9361,30.89,51.48,1.21
2022-05-26 13:00:00+07:00,404,656.5717,43,762.7689,31.58,48.88,1.59
2022-05-26 14:00:00+07:00,496,759.9488,43,644.2872,31.25,50.58,1.12
2022-05-26 15:00:00+07:00,432,522.9363,43,499.7127,30.92,52.29,1.02
2022-05-26 16:00:00+07:00,276,272.1833,43,411.7197,30.59,53.99,1.36
2022-05-26 17:00:00+07:00,188,298.953,44,301.3944,28.87,60.17,1.37
2022-05-27 07:00:00+07:00,178.4,197.712,36,108.3814,22.75,82.81,0.85
2022-05-27 08:00:00+07:00,362.4,466.6913,37,309.2442,25.05,73.57,0.66
2022-05-27 09:00:00+07:00,508,689.8203,37,536.9079,27.36,64.32,0.57
2022-05-27 10:00:00+07:00,560,795.9739,40,652.791,29.67,55.08,0.63
2022-05-27 11:00:00+07:00,348,449.4619,41,712.2594,29.89,54.95,0.7
2022-05-27 12:00:00+07:00,620,837.4813,42,716.6541,30.11,54.82,0.85
2022-05-27 13:00:00+07:00,576,816.3359,43,651.3765,30.33,54.69,1.06
2022-05-27 14:00:00+07:00,412,460.9956,43,548.3304,30.6,52.68,0.73
2022-05-27 15:00:00+07:00,584,824.3101,43,423.4047,30.88,50.67,0.66
2022-05-27 16:00:00+07:00,384,560.528,43,377.3808,31.15,48.66,0.91
2022-05-27 17:00:00+07:00,32,54.18034,41,297.4932,29.29,55.55,1.1
2022-05-28 07:00:00+07:00,176,201.9837,36,101.6669,23.07,80.65,0.67
2022-05-28 08:00:00+07:00,364,468.6848,37,293.1763,25.37,71.56,0.51
2022-05-28 09:00:00+07:00,492,657.5684,38,514.4151,27.68,62.46,0.53
2022-05-28 10:00:00+07:00,612,862.3289,40,639.4116,29.98,53.36,0.71
2022-05-28 11:00:00+07:00,332,450.1026,42,715.3857,30.26,52.67,1.03
2022-05-28 12:00:00+07:00,544,788.2847,42,740.6553,30.53,51.98,1.38
2022-05-28 13:00:00+07:00,504,742.5055,43,704.0862,30.81,51.28,1.73
2022-05-28 14:00:00+07:00,648,928.4701,44,626.1087,30.95,50.58,1.34
2022-05-28 15:00:00+07:00,520,739.0881,44,517.797,31.09,49.88,1.21
2022-05-28 16:00:00+07:00,280,370.434,44,471.7485,31.23,49.17,1.41
2022-05-28 17:00:00+07:00,140,175.3563,44,379.0143,29.59,55.45,1.32
2022-05-29 07:00:00+07:00,176,204.6892,36,108.1964,23.33,80.79,0.8
2022-05-29 08:00:00+07:00,300,404.181,38,307.0221,25.59,71.94,0.54
2022-05-29 09:00:00+07:00,448,638.7014,38,533.1768,27.85,63.1,0.6
2022-05-29 10:00:00+07:00,516,713.7422,40,662.6904,30.11,54.26,0.91
2022-05-29 11:00:00+07:00,592,771.0552,42,741.5478,29.91,56.6,1.18
2022-05-29 12:00:00+07:00,696,964.6378,43,767.9646,29.72,58.95,1.45
2022-05-29 13:00:00+07:00,432,701.6389,44,729.5442,29.53,61.29,1.72
2022-05-29 14:00:00+07:00,656,917.0787,44,648.2682,30.17,57.69,1.39
2022-05-29 15:00:00+07:00,472,722.001,45,535.6926,30.8,54.08,1.06
2022-05-29 16:00:00+07:00,376,547.855,46,410.5089,31.44,50.48,0.73
2022-05-29 17:00:00+07:00,32,56.38742,45,277.8175,29.62,57.98,0.75
2022-05-30 07:00:00+07:00,81.2,101.4546,35,87.4542,22.98,82.36,0.72
2022-05-30 08:00:00+07:00,297.2,360.3242,37,267.0714,25.37,72.45,0.46
2022-05-30 09:00:00+07:00,472,623.1807,38,495.7887,27.75,62.54,0.38
2022-05-30 10:00:00+07:00,620,799.5338,41,648.8229,30.14,52.63,0.55
2022-05-30 11:00:00+07:00,656,978.0227,43,765.6831,30.25,53.35,1.09
2022-05-30 12:00:00+07:00,628,971.6152,42,838.0767,30.35,54.08,1.63
2022-05-30 13:00:00+07:00,680,998.5984,43,749.3781,30.46,54.8,2.17
2022-05-30 14:00:00+07:00,648,917.0075,45,617.4009,29.97,58.35,1.48
2022-05-30 15:00:00+07:00,552,779.0292,45,462.9084,29.48,61.9,1.33
2022-05-30 16:00:00+07:00,404,565.4405,45,360.5148,29,65.45,1.86
2022-05-30 17:00:00+07:00,228,324.2277,45,248.8257,27.75,69.76,1.59
2022-05-31 07:00:00+07:00,82.4,102.7362,38,40.2131,22.67,91.14,0.26
2022-05-31 08:00:00+07:00,302.4,373.4243,36,142.9412,23.96,85.76,0.51
2022-05-31 09:00:00+07:00,464,532.0494,39,287.0059,25.25,80.38,0.77
2022-05-31 10:00:00+07:00,660,987.7054,41,471.5007,26.53,75,1.04
2022-05-31 11:00:00+07:00,444,698.3639,42,668.6571,27.06,74.33,0.84
2022-05-31 12:00:00+07:00,216,501.7199,44,853.6941,27.59,73.66,0.64
2022-05-31 13:00:00+07:00,352,630.0155,44,799.7661,28.11,73,0.43
2022-05-31 14:00:00+07:00,300,393.7864,43,699.0267,27.24,77.66,0.42
2022-05-31 15:00:00+07:00,352,443.9085,43,566.3328,26.38,82.32,0.44
2022-05-31 16:00:00+07:00,400,527.1369,43,369.1956,25.51,86.99,0.5
2022-05-31 17:00:00+07:00,108,162.2562,44,198.0903,24.83,87.98,0.48
2022-06-01 07:00:00+07:00,177.6,215.2974,36,77.2656,22.37,93.43,0.29
2022-06-01 08:00:00+07:00,267.6,319.3151,36,241.5496,23.7,88.31,0.27
2022-06-01 09:00:00+07:00,496,718.6548,38,449.271,25.02,83.2,0.74
2022-06-01 10:00:00+07:00,496,662.0538,38,606.7716,26.35,78.09,1.22
2022-06-01 11:00:00+07:00,356,470.3935,40,738.3024,27.27,74.56,1.1
2022-06-01 12:00:00+07:00,676,995.6792,40,832.3725,28.18,71.03,0.98
2022-06-01 13:00:00+07:00,488,616.1323,42,860.877,29.1,67.51,0.86
2022-06-01 14:00:00+07:00,660,956.5927,42,837.6285,28.91,68.43,0.79
2022-06-01 15:00:00+07:00,172,233.0965,43,763.146,28.72,69.36,0.76
2022-06-01 16:00:00+07:00,396,492.8203,41,620.2416,28.53,70.28,0.8
2022-06-01 17:00:00+07:00,292,409.9479,42,448.7244,27.14,75.02,0.74
2022-06-02 07:00:00+07:00,139.2,168.3791,38,101.6968,22.47,90.04,0.65
2022-06-02 08:00:00+07:00,262.8,336.6158,37,298.2577,24.72,80.08,0.45
2022-06-02 09:00:00+07:00,472,632.1514,39,531.1689,26.97,70.12,0.66
2022-06-02 10:00:00+07:00,600,840.614,40,650.8227,29.22,60.15,1.07
2022-06-02 11:00:00+07:00,516,760.1622,42,716.6769,29.47,59.31,1.28
2022-06-02 12:00:00+07:00,724,1020.812,42,728.9412,29.72,58.46,1.49
2022-06-02 13:00:00+07:00,752,1102.901,44,737.3358,29.98,57.62,1.69
2022-06-02 14:00:00+07:00,320,536.1789,45,701.7,30.09,57.9,1.11
2022-06-02 15:00:00+07:00,268,369.5797,45,625.3341,30.21,58.18,0.55
2022-06-02 16:00:00+07:00,388,558.8192,43,452.6331,30.32,58.46,0.25
2022-06-02 17:00:00+07:00,284,387.1652,44,285.3855,28.9,62.79,0.48
2022-06-03 07:00:00+07:00,132,154.4958,37,85.4403,23.23,82.22,0.51
2022-06-03 08:00:00+07:00,368,474.6653,37,256.4437,25.06,74.39,0.42
2022-06-03 09:00:00+07:00,432,693.5938,39,465.1977,26.9,66.55,0.86
2022-06-03 10:00:00+07:00,584,813.9154,41,617.0676,28.74,58.71,1.39
2022-06-03 11:00:00+07:00,696,998.9543,42,738.3462,29.5,56.34,1.53
2022-06-03 12:00:00+07:00,640,942.7094,43,819.4137,30.26,53.97,1.68
2022-06-03 13:00:00+07:00,680,853.5006,44,778.0938,31.02,51.6,1.85
2022-06-03 14:00:00+07:00,420,516.0303,45,691.1592,30.84,53.76,1.63
2022-06-03 15:00:00+07:00,220,298.597,44,571.0338,30.65,55.92,1.49
2022-06-03 16:00:00+07:00,376,473.3838,44,501.8637,30.47,58.09,1.44
2022-06-03 17:00:00+07:00,124,167.5959,45,391.8543,28.64,65.49,1.26
2022-06-04 07:00:00+07:00,204,238.6498,37,97.6672,23.13,85.49,0.5
2022-06-04 08:00:00+07:00,384,495.7394,40,281.9511,25.06,77.33,0.63
2022-06-04 09:00:00+07:00,532,713.9559,39,497.8695,26.98,69.16,1.01
2022-06-04 10:00:00+07:00,632,896.3607,42,627.5862,28.91,61,1.45
2022-06-04 11:00:00+07:00,504,862.1865,43,713.2437,29.32,60.77,1.44
2022-06-04 12:00:00+07:00,808,1198.019,44,751.3227,29.72,60.53,1.44
2022-06-04 13:00:00+07:00,324,589.576,45,789.8724,30.13,60.3,1.45
2022-06-04 14:00:00+07:00,580,1032.986,44,780.8451,30.39,58.96,1.54
2022-06-04 15:00:00+07:00,656,852.9309,45,722.5002,30.66,57.62,1.64
2022-06-04 16:00:00+07:00,180,207.1099,44,531.6513,30.92,56.28,1.75
2022-06-04 17:00:00+07:00,92,130.8587,40,342.6921,28.76,66.04,1.48
2022-06-05 07:00:00+07:00,188,220.6371,36,87.9436,22.34,88.71,0.57
2022-06-05 08:00:00+07:00,380,489.7589,37,265.9783,24.7,78.14,0.38
2022-06-05 09:00:00+07:00,416,651.588,38,491.7663,27.07,67.56,0.33
2022-06-05 10:00:00+07:00,504,651.944,40,622.5834,29.43,56.99,0.45
2022-06-05 11:00:00+07:00,556,758.0975,41,710.3415,29.45,57.91,0.93
2022-06-05 12:00:00+07:00,488,552.2692,42,751.1721,29.48,58.84,1.4
2022-06-05 13:00:00+07:00,716,796.757,43,750.4452,29.5,59.77,1.88
2022-06-05 14:00:00+07:00,548,756.2463,44,705.1275,29.89,57.88,1.63
2022-06-05 15:00:00+07:00,240,396.7054,44,620.3022,30.29,55.99,1.47
2022-06-05 16:00:00+07:00,396,576.3336,44,490.8432,30.68,54.1,1.45
2022-06-05 17:00:00+07:00,156,249.7564,44,345.5136,28.96,61.5,1.37
2022-06-06 07:00:00+07:00,190.4,223.9834,36,109.2118,22.88,83.45,0.84
2022-06-06 08:00:00+07:00,376.4,517.3831,37,309.2919,25.15,74.2,0.53
2022-06-06 09:00:00+07:00,316,603.7441,36,535.5207,27.41,64.95,0.58
2022-06-06 10:00:00+07:00,448,689.678,40,663.8127,29.67,55.7,0.93
2022-06-06 11:00:00+07:00,672,1047.225,42,740.3583,30.06,55.42,0.94
2022-06-06 12:00:00+07:00,600,919.2145,43,763.8477,30.45,55.14,0.94
2022-06-06 13:00:00+07:00,548,750.3373,44,753.534,30.84,54.86,0.95
2022-06-06 14:00:00+07:00,680,995.1809,43,698.6106,30.47,56.99,0.87
2022-06-06 15:00:00+07:00,664,850.3679,44,605.8845,30.11,59.12,1.12
2022-06-06 16:00:00+07:00,508,721.7162,44,448.1049,29.75,61.26,1.55
2022-06-06 17:00:00+07:00,112,158.6252,45,290.9386,27.7,70.32,1.28
2022-06-07 07:00:00+07:00,142,184.2559,37,75.8283,22.54,89.14,0.62
2022-06-07 08:00:00+07:00,368.8,473.5974,37,244.6757,24.65,78.94,0.68
2022-06-07 09:00:00+07:00,484,655.219,40,465.381,26.76,68.73,0.94
2022-06-07 10:00:00+07:00,268,437.3585,40,639.5118,28.88,58.53,1.29
2022-06-07 11:00:00+07:00,324,412.867,41,790.7289,29.37,58.48,1.42
2022-06-07 12:00:00+07:00,612,926.4767,42,904.9017,29.87,58.42,1.55
2022-06-07 13:00:00+07:00,516,765.9291,42,789.3348,30.37,58.36,1.68
2022-06-07 14:00:00+07:00,540,869.2349,42,628.5522,28.85,66.59,1.49
2022-06-07 15:00:00+07:00,224,305.3607,43,448.3386,27.33,74.81,1.32
2022-06-07 16:00:00+07:00,332,372.7835,43,277.1249,25.82,83.03,1.2
2022-06-07 17:00:00+07:00,108,148.9425,44,134.2942,24.95,85.56,1.17
2022-06-08 07:00:00+07:00,86,105.5128,38,19.1255,21.66,97.43,0.51
2022-06-08 08:00:00+07:00,274,335.1207,38,40.699,21.92,96.22,0.57
2022-06-08 09:00:00+07:00,420,522.1532,40,52.2425,22.19,95.01,0.65
2022-06-08 10:00:00+07:00,288,367.3726,40,178.169,22.45,93.8,0.74
2022-06-08 11:00:00+07:00,572,730.1174,40,338.7966,23.73,87.6,0.84
2022-06-08 12:00:00+07:00,548,706.8363,41,510.5361,25,81.4,0.95
2022-06-08 13:00:00+07:00,472,625.5302,41,556.014,26.28,75.19,1.06
2022-06-08 14:00:00+07:00,352,414.8605,41,567.8616,26.15,77.46,0.53
2022-06-08 15:00:00+07:00,472,532.9039,41,541.6428,26.01,79.74,0.15
2022-06-08 16:00:00+07:00,496,622.6823,43,407.5653,25.88,82.01,0.59
2022-06-08 17:00:00+07:00,244,353.6317,43,270.5207,24.9,84.94,0.27
2022-06-09 07:00:00+07:00,27.2,31.53994,37,38.3899,21.92,95.38,0.26
2022-06-09 08:00:00+07:00,115.6,134.9169,38,91.4792,22.26,93.9,0.35
2022-06-09 09:00:00+07:00,188,218.9996,37,135.5294,22.59,92.42,0.45
2022-06-09 10:00:00+07:00,124,160.8323,37,259.9668,22.93,90.94,0.55
2022-06-09 11:00:00+07:00,528,733.6772,38,403.5813,24.83,81.82,0.94
2022-06-09 12:00:00+07:00,544,725.7744,39,547.0107,26.74,72.7,1.33
2022-06-09 13:00:00+07:00,760,1181.431,41,660.2445,28.64,63.59,1.73
2022-06-09 14:00:00+07:00,624,815.2681,42,732.726,29.11,60.74,1.69
2022-06-09 15:00:00+07:00,516,653.9374,43,748.6506,29.58,57.9,1.66
2022-06-09 16:00:00+07:00,272,468.2577,42,564.2619,30.05,55.06,1.63
2022-06-09 17:00:00+07:00,144,177.3498,43,375.3327,28.05,65.05,1.38
2022-06-10 07:00:00+07:00,120.8,133.5641,38,68.671,22.11,89.97,0.54
2022-06-10 08:00:00+07:00,248,361.8905,38,197.6333,23.68,82.51,0.19
2022-06-10 09:00:00+07:00,452,553.1948,38,348.3642,25.25,75.06,0.44
2022-06-10 10:00:00+07:00,568,889.8106,38,456.5751,26.81,67.6,0.86
2022-06-10 11:00:00+07:00,756,1086.17,40,540.0417,27.41,66.56,1.1
2022-06-10 12:00:00+07:00,224,280.9403,42,592.7244,28.01,65.52,1.41
2022-06-10 13:00:00+07:00,236,282.2931,43,653.7222,28.6,64.48,1.76
2022-06-10 14:00:00+07:00,272,405.1778,42,675.1137,28.4,67.15,1.22
2022-06-10 15:00:00+07:00,304,378.5504,43,650.3469,28.2,69.82,0.81
2022-06-10 16:00:00+07:00,384,524.5739,43,470.2221,28,72.48,0.79
2022-06-10 17:00:00+07:00,200,300.7329,43,296.3825,26.67,76.69,0.79
2022-06-11 07:00:00+07:00,56,65.21575,36,74.9011,22.34,86.99,0.18
2022-06-11 08:00:00+07:00,236,285.5681,38,239.4993,24.31,78.59,0.51
2022-06-11 09:00:00+07:00,168,214.799,38,459.3015,26.29,70.2,0.86
2022-06-11 10:00:00+07:00,324,408.7376,39,580.6863,28.26,61.8,1.21
2022-06-11 11:00:00+07:00,536,735.7419,39,661.5135,28.46,61.53,1.38
2022-06-11 12:00:00+07:00,416,570.709,40,698.3808,28.66,61.26,1.54
2022-06-11 13:00:00+07:00,504,675.5811,41,653.5512,28.86,60.98,1.7
2022-06-11 14:00:00+07:00,324,439.352,42,570.5274,27.85,67.64,1.65
2022-06-11 15:00:00+07:00,632,773.3336,44,461.6586,26.84,74.29,1.6
2022-06-11 16:00:00+07:00,360,517.3118,42,356.601,25.82,80.94,1.56
2022-06-11 17:00:00+07:00,104,137.9071,42,244.5124,25.06,83.77,1.28
2022-06-12 07:00:00+07:00,140,157.6285,36,37.0656,22.02,90.36,0.73
2022-06-12 08:00:00+07:00,320,490.3997,38,115.0439,23.16,85.28,0.69
2022-06-12 09:00:00+07:00,204,287.6328,38,213.014,24.29,80.2,0.67
2022-06-12 10:00:00+07:00,600,772.1231,38,281.562,25.42,75.12,0.66
2022-06-12 11:00:00+07:00,632,774.6862,41,335.6511,25.99,72.46,0.7
2022-06-12 13:00:00+07:00,388,471.6751,44,367.4316,27.12,67.14,0.84
2022-06-12 14:00:00+07:00,508,525.6418,43,341.973,26.88,68.22,0.86
2022-06-12 15:00:00+07:00,636,720.0076,44,297.9075,26.64,69.3,0.88
2022-06-12 16:00:00+07:00,168,222.6307,43,271.7318,26.39,70.38,0.9
2022-06-12 17:00:00+07:00,232,256.876,44,219.9261,25.72,73.02,0.89
2022-06-13 07:00:00+07:00,111.2,131.8554,37,96.2309,22.41,82.1,0.78
2022-06-13 08:00:00+07:00,336,441.1319,38,281.2026,24.81,72.83,0.53
2022-06-13 09:00:00+07:00,540,723.425,39,499.0884,27.21,63.56,0.37
2022-06-13 10:00:00+07:00,612,844.5298,40,654.1101,29.61,54.29,0.43
2022-06-13 11:00:00+07:00,652,883.4031,42,773.3403,30.38,51.84,0.9
2022-06-13 12:00:00+07:00,288,431.0932,43,848.2743,31.15,49.38,1.49
2022-06-13 13:00:00+07:00,392,515.9591,42,777.5703,31.92,46.93,2.1
2022-06-13 14:00:00+07:00,488,693.9498,44,661.6695,31.23,50.49,1.04
2022-06-13 15:00:00+07:00,288,301.1601,43,518.3409,30.54,54.05,0.41
2022-06-13 16:00:00+07:00,312,350.4279,44,423.8874,29.86,57.61,1.28
2022-06-13 17:00:00+07:00,120,161.0459,43,309.669,28.36,64.26,1.39
2022-06-14 07:00:00+07:00,108.4,134.7033,38,87.6051,22.72,84.24,0.6
2022-06-14 08:00:00+07:00,308,385.5988,37,267.3298,24.94,75.09,0.57
2022-06-14 09:00:00+07:00,484,643.8987,39,489.9888,27.16,65.93,0.77
2022-06-14 10:00:00+07:00,592,820.8214,40,631.695,29.37,56.77,1.08
2022-06-14 11:00:00+07:00,692,978.2363,42,734.6142,29.83,55.46,1.26
2022-06-14 12:00:00+07:00,552,686.1181,44,792.5487,30.28,54.16,1.45
2022-06-14 13:00:00+07:00,680,1071.005,45,723.3708,30.73,52.85,1.64
2022-06-14 14:00:00+07:00,308,396.3494,45,612.2013,30.66,53.01,1.2
2022-06-14 15:00:00+07:00,532,633.5041,44,476.1696,30.58,53.18,0.85
2022-06-14 16:00:00+07:00,444,547.0007,44,382.2327,30.51,53.34,0.7
2022-06-14 17:00:00+07:00,252,344.4474,45,273.792,28.55,62.62,0.75
2022-06-15 07:00:00+07:00,96.8,126.8717,38,79.3118,22.75,87.89,0.36
2022-06-15 08:00:00+07:00,190.8,243.7759,37,184.7643,23.83,82.55,0.32
2022-06-15 09:00:00+07:00,456,601.3946,39,265.8234,24.91,77.2,0.28
2022-06-15 10:00:00+07:00,580,832.9248,40,337.7289,25.99,71.85,0.24
2022-06-15 11:00:00+07:00,472,672.9468,43,386.8644,26.78,68.44,0.35
2022-06-15 12:00:00+07:00,700,918.7163,43,410.8863,27.56,65.02,0.69
2022-06-15 13:00:00+07:00,316,397.4886,44,432.3006,28.34,61.61,1.06
2022-06-15 14:00:00+07:00,96,134.4185,44,427.8663,27.86,65.74,0.47
2022-06-15 15:00:00+07:00,212,259.1543,41,396.6573,27.37,69.86,0.53
2022-06-15 16:00:00+07:00,156,188.314,40,248.6495,26.88,73.99,1.14
2022-06-15 17:00:00+07:00,88,113.6292,41,123.9026,25.33,81.25,1.5
2022-06-16 07:00:00+07:00,90,115.6939,36,92.9911,21.85,95.72,0.32
2022-06-16 08:00:00+07:00,336.8,458.2902,37,269.1152,23.71,87.26,0.45
2022-06-16 09:00:00+07:00,404,549.4213,38,480.7512,25.58,78.81,0.66
2022-06-16 10:00:00+07:00,520,680.28,40,634.1556,27.45,70.35,0.89
2022-06-16 11:00:00+07:00,516,726.8423,41,754.1445,27.87,69.4,0.7
2022-06-16 12:00:00+07:00,496,610.4365,42,831.8385,28.28,68.46,0.72
2022-06-16 13:00:00+07:00,652,918.0754,43,753.2517,28.7,67.51,0.95
2022-06-16 14:00:00+07:00,260,286.0665,43,630.8538,28.17,70.33,0.9
2022-06-16 15:00:00+07:00,220,301.5872,41,483.7476,27.65,73.16,0.98
2022-06-16 16:00:00+07:00,200,280.6556,40,333.2478,27.13,75.98,1.18
2022-06-16 17:00:00+07:00,36,55.39067,41,195.9303,25.91,80.22,1.28
2022-06-17 07:00:00+07:00,97.2,120.5352,38,85.7412,22.23,91.29,0.67
2022-06-17 08:00:00+07:00,334.8,407.8833,37,264.2396,24.45,80.83,0.56
2022-06-17 09:00:00+07:00,516,705.6971,38,485.1864,26.67,70.37,0.68
2022-06-17 10:00:00+07:00,700,924.839,40,615.5769,28.89,59.91,0.96
2022-06-17 11:00:00+07:00,576,769.4177,42,703.59,29.46,58.69,0.97
2022-06-17 12:00:00+07:00,668,937.512,44,745.2978,30.03,57.46,1
2022-06-17 13:00:00+07:00,484,637.2776,43,772.4451,30.59,56.24,1.04
2022-06-17 14:00:00+07:00,352,414.4333,42,753.585,30.81,54.56,0.58
2022-06-17 15:00:00+07:00,248,328.9266,41,689.1189,31.02,52.89,0.44
2022-06-17 16:00:00+07:00,152,206.6826,42,522.6198,31.24,51.21,0.81
2022-06-17 17:00:00+07:00,60,66.1413,41,350.8323,29.26,60.11,1.12
2022-06-18 07:00:00+07:00,32,37.02205,37,21.235,22.87,86.29,0.71
2022-06-18 08:00:00+07:00,120,147.2338,37,40.001,23.04,86.07,0.54
2022-06-18 09:00:00+07:00,124,143.0332,38,40.8053,23.22,85.84,0.4
2022-06-18 10:00:00+07:00,232,269.6201,38,71.7808,23.4,85.62,0.32
2022-06-18 11:00:00+07:00,264,322.3054,38,106.3056,24.07,82.02,0.11
2022-06-18 12:00:00+07:00,348,453.0217,39,139.92,24.74,78.41,0.53
2022-06-18 13:00:00+07:00,232,279.5164,40,271.1523,25.41,74.8,0.96
2022-06-18 14:00:00+07:00,208,251.8211,41,385.0074,26.07,71.17,0.9
2022-06-18 15:00:00+07:00,248,315.3994,40,459.9588,26.73,67.54,0.88
2022-06-18 16:00:00+07:00,200,253.8858,41,391.1442,27.4,63.91,0.9
2022-06-18 17:00:00+07:00,128,158.2692,41,297.5408,26.16,69.98,0.32
2022-06-19 07:00:00+07:00,52,65.78532,37,60.4808,22.82,84.78,0.71
2022-06-19 08:00:00+07:00,124,146.8779,38,206.1883,24.84,76.02,0.34
2022-06-19 09:00:00+07:00,392,486.911,38,404.3163,26.85,67.27,0.55
2022-06-19 10:00:00+07:00,452,614.0675,39,565.5558,28.86,58.51,1.02
2022-06-19 11:00:00+07:00,400,508.2699,41,710.2014,29.57,56.88,0.63
2022-06-19 12:00:00+07:00,408,519.3766,41,824.1231,30.27,55.24,0.56
2022-06-19 13:00:00+07:00,752,774.8997,43,785.3463,30.97,53.61,0.9
2022-06-19 14:00:00+07:00,456,667.8919,41,700.4769,30.77,52.27,1.27
2022-06-19 15:00:00+07:00,340,461.7076,44,581.7378,30.57,50.93,1.64
2022-06-19 16:00:00+07:00,196,248.4749,44,433.1178,30.37,49.6,2.02
2022-06-19 17:00:00+07:00,68,98.10842,43,284.1006,28.29,58.98,1.65
2022-06-20 07:00:00+07:00,196.4,203.4789,37,106.1045,22.28,82.44,0.69
2022-06-20 08:00:00+07:00,373.2,483.3513,40,302.484,24.69,72.61,0.5
2022-06-20 09:00:00+07:00,512,661.1282,38,530.9718,27.1,62.77,0.59
2022-06-20 10:00:00+07:00,580,744.0719,40,658.6443,29.52,52.94,0.87
2022-06-20 11:00:00+07:00,428,552.91,42,733.9554,29.88,52.65,1.08
2022-06-20 12:00:00+07:00,572,803.8767,43,755.9076,30.24,52.36,1.3
2022-06-20 13:00:00+07:00,380,505.0661,44,751.6317,30.6,52.07,1.52
2022-06-20 14:00:00+07:00,676,910.244,45,702.8727,30.94,51.6,1.28
2022-06-20 15:00:00+07:00,160,204.0484,44,615.5721,31.27,51.14,1.05
2022-06-20 16:00:00+07:00,260,451.1706,44,423.0351,31.61,50.68,0.84
2022-06-20 17:00:00+07:00,92,129.5059,43,247.8006,29.85,57.03,0.91
2022-06-21 07:00:00+07:00,175.2,189.382,36,102.5108,22.97,83.62,0.58
2022-06-21 08:00:00+07:00,386,502.2183,38,300.0381,25.18,73.88,0.59
2022-06-21 09:00:00+07:00,316,479.7203,39,526.8408,27.38,64.13,0.92
2022-06-21 10:00:00+07:00,604,858.2706,40,638.0643,29.59,54.39,1.35
2022-06-21 11:00:00+07:00,500,797.3978,42,691.7964,29.87,54.13,1.37
2022-06-21 12:00:00+07:00,780,1179.722,43,690.2367,30.16,53.87,1.4
2022-06-21 13:00:00+07:00,456,639.4847,45,618.6897,30.44,53.6,1.43
2022-06-21 14:00:00+07:00,508,719.2242,45,511.0788,30.09,55.75,0.71
2022-06-21 15:00:00+07:00,468,830.9313,45,384.4242,29.74,57.9,0.77
2022-06-21 16:00:00+07:00,488,636.8503,46,334.3293,29.39,60.04,1.52
2022-06-21 17:00:00+07:00,200,318.2472,45,260.0451,28.21,63.85,1.44
2022-06-22 07:00:00+07:00,200.4,216.579,37,79.7778,22.49,81.77,0.76
2022-06-22 08:00:00+07:00,363.2,473.455,39,245.6341,24.76,72.38,0.33
2022-06-22 09:00:00+07:00,532,688.7524,38,448.0953,27.02,62.98,0.36
2022-06-22 10:00:00+07:00,648,886.9627,41,609.8112,29.28,53.58,0.8
2022-06-22 11:00:00+07:00,668,978.0228,43,746.6979,30.02,51.45,1.15
2022-06-22 12:00:00+07:00,728,1059.756,43,846.7677,30.77,49.31,1.5
2022-06-22 13:00:00+07:00,720,930.0364,44,790.9842,31.51,47.17,1.86
2022-06-22 14:00:00+07:00,612,893.0143,45,688.8042,31.24,50.05,1.06
2022-06-22 15:00:00+07:00,340,407.5272,44,555.6246,30.97,52.92,0.65
2022-06-22 16:00:00+07:00,492,677.2899,46,461.0775,30.7,55.79,1.16
2022-06-22 17:00:00+07:00,280,419.3458,44,342.6144,28.77,63.39,1.18
2022-06-23 07:00:00+07:00,70.8,94.05023,37,63.3268,22.38,83.15,0.92
2022-06-23 08:00:00+07:00,183.2,220.4947,38,206.1404,24.47,74.01,0.49
2022-06-23 09:00:00+07:00,452,551.4149,39,390.6852,26.57,64.86,0.43
2022-06-23 10:00:00+07:00,608,835.2031,42,550.5213,28.66,55.72,0.82
2022-06-23 11:00:00+07:00,616,975.8154,42,695.46,29.67,52.42,1.16
2022-06-23 12:00:00+07:00,556,602.605,43,811.1604,30.68,49.11,1.52
2022-06-23 13:00:00+07:00,668,788.6407,44,749.8938,31.69,45.81,1.89
2022-06-23 14:00:00+07:00,244,357.9747,45,644.7063,31.15,49.78,1.22
2022-06-23 15:00:00+07:00,472,388.0907,45,511.6908,30.6,53.75,0.56
2022-06-23 16:00:00+07:00,328,452.0961,44,396.1959,30.06,57.72,0.21
2022-06-23 17:00:00+07:00,160,210.2425,45,272.8543,28.35,65.02,0.61
2022-06-24 07:00:00+07:00,55.6,66.63968,36,28.2851,21.75,93.25,0.91
2022-06-24 08:00:00+07:00,140,164.3921,38,97.4859,22.9,87.69,0.7
2022-06-24 09:00:00+07:00,212,250.0412,37,191.4628,24.05,82.14,0.5
2022-06-24 10:00:00+07:00,364,437.9992,38,265.4372,25.21,76.58,0.32
2022-06-24 11:00:00+07:00,372,475.9468,39,330.5433,25.29,76.77,0.49
