# Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
2022-02-25,21:00:00,292.59,53.82,988.66,2.33,60.84,0,0,0,0
2022-02-25,22:00:00,292.34,56.9,989.25,2.33,69.21,0,0,0,0
2022-02-25,23:00:00,292.09,59.97,989.84,2.39,77.38,0,0,0,0
2022-02-25,24:00:00,291.84,63.05,990.43,2.49,85.03,0,0,0,12.9706
2022-02-26,01:00:00,293.78,55.48,991.02,3.33,75.5,0,0,0,168.9954
2022-02-26,02:00:00,295.71,47.91,991.62,4.23,69.9,0,0,0,408.3207
2022-02-26,03:00:00,297.65,40.35,992.22,5.15,66.29,0,0,0,615.6057
2022-02-26,04:00:00,299.29,35.67,991.13,5.21,61.34,0,0,0,795.9366
2022-02-26,05:00:00,300.94,30.99,990.03,5.31,56.53,0,0,0,931.5561
2022-02-26,06:00:00,302.58,26.31,988.94,5.44,51.93,0,0,0,957.0945
2022-02-26,07:00:00,303.02,24.86,987.93,5.35,49.92,0,0,0,914.6643
2022-02-26,08:00:00,303.46,23.41,986.91,5.26,47.83,0,0,0,807.5709
2022-02-26,09:00:00,303.9,21.96,985.9,5.19,45.68,0,0,0,613.0065
2022-02-26,10:00:00,302.3,25.39,986.42,4.51,48,0,0,0,392.7024
2022-02-26,11:00:00,300.7,28.81,986.94,3.85,51.13,0,0,0,165.7984
2022-02-26,12:00:00,299.1,32.24,987.46,3.2,55.56,0,0,0,5.0118
2022-02-26,13:00:00,298.25,35.08,988.21,3,57.43,0,0,0,0
2022-02-26,14:00:00,297.41,37.91,988.96,2.81,59.56,0,0,0,0
2022-02-26,15:00:00,296.57,40.75,989.7,2.63,61.99,0,0,0,0
2022-02-26,16:00:00,296.19,42.13,989.42,2.57,59.6,0,0,0,0
2022-02-26,17:00:00,295.8,43.5,989.14,2.51,57.09,0,0,0,0
2022-02-26,18:00:00,295.42,44.88,988.86,2.45,54.47,0,0,0,0
2022-02-26,19:00:00,294.67,49.15,988.5,2.47,55.95,0,0,0,0
2022-02-26,20:00:00,293.93,53.43,988.14,2.49,57.4,0,0,0,0
2022-02-26,21:00:00,293.18,57.7,987.78,2.51,58.83,0,0,0,0
2022-02-26,22:00:00,292.79,63.29,988.38,2.63,69.12,0,0,0,0
2022-02-26,23:00:00,292.39,68.87,988.99,2.83,78.23,0,0,0,0
2022-02-26,24:00:00,292,74.46,989.59,3.09,85.99,0,0,0,14.6238
2022-02-27,01:00:00,294.04,66.66,989.91,3.65,79.78,0,0,0,181.1141
2022-02-27,02:00:00,296.09,58.86,990.23,4.24,75.26,0,0,0,428.4303
2022-02-27,03:00:00,298.13,51.06,990.55,4.86,71.87,0,0,0,634.9701
2022-02-27,04:00:00,300.06,44.61,989.4,4.8,68.28,0,0,0,808.7082
2022-02-27,05:00:00,301.98,38.17,988.25,4.76,64.61,0,0,0,933.7677
2022-02-27,06:00:00,303.9,31.73,987.1,4.74,60.9,0,0,0,948.7578
2022-02-27,07:00:00,304.26,31,986.21,4.53,61.41,0,0,0,896.6202
2022-02-27,08:00:00,304.62,30.27,985.33,4.32,61.98,0,0,0,782.8194
2022-02-27,09:00:00,304.97,29.54,984.44,4.11,62.6,0,0,0,588.0585
2022-02-27,10:00:00,303.63,32.4,984.9,3.7,60.48,0,0,0,372.5871
2022-02-27,11:00:00,302.29,35.27,985.36,3.3,57.83,0,0,0,155.8955
2022-02-27,12:00:00,300.94,38.13,985.82,2.91,54.47,0,0,0,4.917
2022-02-27,13:00:00,300.27,40.12,986.53,2.79,51.31,0,0,0,0
2022-02-27,14:00:00,299.6,42.11,987.23,2.69,47.9,0,0,0,0
2022-02-27,15:00:00,298.94,44.09,987.93,2.59,44.21,0,0,0,0
2022-02-27,16:00:00,298.47,45.2,987.76,2.14,41.06,0,0,0,0
2022-02-27,17:00:00,298,46.3,987.58,1.71,36.29,0,0,0,0
2022-02-27,18:00:00,297.53,47.41,987.4,1.29,28.36,0,0,0,0
2022-02-27,19:00:00,297.13,48.6,987.12,1.22,40.06,0,0,0,0
2022-02-27,20:00:00,296.72,49.79,986.84,1.2,52.71,0,0,0,0
2022-02-27,21:00:00,296.32,50.98,986.56,1.24,65.17,0,0,0,0
2022-02-27,22:00:00,296.11,52.49,987.08,1.5,79.7,0,0,0,0
2022-02-27,23:00:00,295.9,54,987.61,1.84,89.41,0,0,0,0
2022-02-27,24:00:00,295.69,55.5,988.14,2.21,96,0,0,0,15.2408
2022-02-28,01:00:00,297.78,51.52,988.56,2.53,90.88,0,0,0,183.8773
2022-02-28,02:00:00,299.88,47.53,988.98,2.86,86.93,0,0,0,432.7998
2022-02-28,03:00:00,301.98,43.54,989.41,3.21,83.81,0,0,0,638.6373
2022-02-28,04:00:00,303.34,40.94,988.25,2.93,82.81,0,0,0,810.516
2022-02-28,05:00:00,304.7,38.33,987.1,2.66,81.6,0,0,0,933.006
2022-02-28,06:00:00,306.05,35.72,985.95,2.39,80.12,0,0,0,955.356
2022-02-28,07:00:00,306.42,33.87,984.88,2.25,73.3,0,0,0,910.1493
2022-02-28,08:00:00,306.78,32.02,983.8,2.14,65.69,0,0,0,801.3204
2022-02-28,09:00:00,307.14,30.17,982.73,2.07,57.43,0,0,0,606.6294
2022-02-28,10:00:00,305.79,33.02,983.21,2.18,58.27,0,0,0,387.99
2022-02-28,11:00:00,304.44,35.87,983.7,2.28,59.04,0,0,0,164.6566
2022-02-28,12:00:00,303.08,38.73,984.18,2.38,59.74,0,0,0,5.4129
2022-02-28,13:00:00,302.34,40.99,984.89,2.2,72.54,0,0,0,0
2022-02-28,14:00:00,301.6,43.25,985.59,2.15,86.77,0,0,0,0
2022-02-28,15:00:00,300.85,45.51,986.3,2.23,100.85,0,0,0,0
2022-02-28,16:00:00,300.33,47.52,986.1,2.04,107.71,0,0,0,0
2022-02-28,17:00:00,299.81,49.54,985.9,1.89,115.77,0,0,0,0
2022-02-28,18:00:00,299.28,51.55,985.71,1.79,124.99,0,0,0,0
2022-02-28,19:00:00,298.91,53.26,985.47,1.56,131.1,0,0,0,0
2022-02-28,20:00:00,298.54,54.96,985.23,1.36,139.15,0,0,0,0
2022-02-28,21:00:00,298.17,56.67,984.99,1.19,149.72,0,0,0,0
2022-02-28,22:00:00,298.04,57.64,985.53,1.15,150.38,0,0,0,0
2022-02-28,23:00:00,297.9,58.62,986.06,1.1,151.1,0,0,0,0
2022-02-28,24:00:00,297.77,59.59,986.6,1.06,151.88,0,0,0,16.1398
2022-03-01,01:00:00,300,51.66,987.12,1.4,113.98,0,0,0,189.3831
2022-03-01,02:00:00,302.23,43.73,987.65,2.08,95.82,0,0,0,442.9407
2022-03-01,03:00:00,304.46,35.8,988.17,2.86,87.02,0,0,0,652.5618
2022-03-01,04:00:00,305.65,30.88,987.1,2.67,83.75,0,0,0,827.4159
2022-03-01,05:00:00,306.84,25.95,986.03,2.49,80,0,0,0,951.8517
2022-03-01,06:00:00,308.03,21.02,984.96,2.32,75.68,0,0,0,975.7428
2022-03-01,07:00:00,308.09,20.42,984.09,2.39,77.5,0,0,0,930.7503
2022-03-01,08:00:00,308.16,19.82,983.22,2.46,79.22,0,0,0,820.6479
2022-03-01,09:00:00,308.22,19.22,982.34,2.54,80.84,0,0,0,622.3998
2022-03-01,10:00:00,306.78,22.38,982.87,2.33,79.57,0,0,0,399.1668
2022-03-01,11:00:00,305.34,25.55,983.4,2.12,78.07,0,0,0,170.5047
2022-03-01,12:00:00,303.9,28.71,983.93,1.92,76.24,0,0,0,5.8361
2022-03-01,13:00:00,303.12,32.52,984.64,1.9,83.87,0,0,0,0
2022-03-01,14:00:00,302.34,36.33,985.34,1.91,91.56,0,0,0,0
2022-03-01,15:00:00,301.56,40.14,986.04,1.95,99.03,0,0,0,0
2022-03-01,16:00:00,301.08,41.28,985.85,1.59,106.76,0,0,0,0
2022-03-01,17:00:00,300.59,42.41,985.65,1.27,118.71,0,0,0,0
2022-03-01,18:00:00,300.1,43.55,985.46,1.03,137.22,0,0,0,0
2022-03-01,19:00:00,299.7,44.37,985.15,0.77,136.57,0,0,0,0
2022-03-01,20:00:00,299.29,45.2,984.85,0.51,135.24,0,0,0,0
2022-03-01,21:00:00,298.89,46.03,984.55,0.25,131.17,0,0,0,0
2022-03-01,22:00:00,298.53,47.52,985.36,0.91,74.32,0,0,0,0
2022-03-01,23:00:00,298.17,49.01,986.18,1.69,67.17,0,0,0,0
2022-03-01,24:00:00,297.81,50.5,987,2.49,64.56,0,0,0,16.9116
2022-03-02,01:00:00,299.84,46.31,987.47,2.98,72.22,0,0,0,191.4903
2022-03-02,02:00:00,301.87,42.12,987.95,3.51,77.63,0,0,0,442.4982
2022-03-02,03:00:00,303.9,37.93,988.42,4.07,81.59,0,0,0,649.6356
2022-03-02,04:00:00,304.92,35.87,987.42,3.77,81.77,0,0,0,821.4711
2022-03-02,05:00:00,305.94,33.81,986.42,3.48,81.97,0,0,0,942.8334
2022-03-02,06:00:00,306.96,31.75,985.42,3.19,82.22,0,0,0,964.7481
2022-03-02,07:00:00,307.15,31,984.48,2.94,74.26,0,0,0,918.7026
2022-03-02,08:00:00,307.34,30.25,983.53,2.77,65.09,0,0,0,808.7718
2022-03-02,09:00:00,307.54,29.5,982.59,2.67,54.99,0,0,0,612.4008
2022-03-02,10:00:00,306.36,32.19,983.1,2.78,48.47,0,0,0,392.3097
2022-03-02,11:00:00,305.18,34.88,983.61,2.92,42.51,0,0,0,167.9276
2022-03-02,12:00:00,304,37.57,984.13,3.09,37.14,0,0,0,5.9788
2022-03-02,13:00:00,303.29,39.84,984.82,2.94,41.29,0,0,0,0
2022-03-02,14:00:00,302.58,42.11,985.52,2.82,45.84,0,0,0,0
2022-03-02,15:00:00,301.87,44.39,986.21,2.71,50.78,0,0,0,0
2022-03-02,16:00:00,301.37,45.78,985.84,2.21,58.55,0,0,0,0
2022-03-02,17:00:00,300.87,47.18,985.47,1.77,70.53,0,0,0,0
2022-03-02,18:00:00,300.37,48.58,985.09,1.45,88.98,0,0,0,0
2022-03-02,19:00:00,299.95,50.04,984.91,1.24,104.93,0,0,0,0
2022-03-02,20:00:00,299.53,51.49,984.72,1.15,125.21,0,0,0,0
2022-03-02,21:00:00,299.11,52.95,984.53,1.22,145.79,0,0,0,0
2022-03-02,22:00:00,298.89,54.09,985.22,1.2,117.29,0,0,0,0
2022-03-02,23:00:00,298.66,55.23,985.91,1.45,93.59,0,0,0,0
2022-03-02,24:00:00,298.44,56.37,986.59,1.86,78.59,0,0,0,17.3574
2022-03-03,01:00:00,300.32,51.52,987.07,2.33,89.41,0,0,0,194.0167
2022-03-03,02:00:00,302.2,46.67,987.54,2.85,96.44,0,0,0,440.6538
2022-03-03,03:00:00,304.07,41.82,988.01,3.4,101.24,0,0,0,645.6744
2022-03-03,04:00:00,305.26,39.36,986.94,2.86,93.18,0,0,0,816.3897
2022-03-03,05:00:00,306.44,36.9,985.87,2.4,81.73,0,0,0,937.4985
2022-03-03,06:00:00,307.63,34.44,984.8,2.08,65.87,0,0,0,958.1424
2022-03-03,07:00:00,307.78,33.26,983.84,2.21,52.82,0,0,0,911.4315
2022-03-03,08:00:00,307.93,32.07,982.88,2.44,41.72,0,0,0,801.4683
2022-03-03,09:00:00,308.08,30.89,981.92,2.75,32.8,0,0,0,596.5749
2022-03-03,10:00:00,307.01,33.19,982.36,2.41,41.55,0,0,0,374.4873
2022-03-03,11:00:00,305.94,35.49,982.8,2.15,52.75,0,0,0,155.8678
2022-03-03,12:00:00,304.87,37.8,983.24,1.99,66.38,0,0,0,5.2426
2022-03-03,13:00:00,304.11,40.33,983.92,1.66,82.25,0,0,0,0
2022-03-03,14:00:00,303.34,42.86,984.61,1.52,103.24,0,0,0,0
2022-03-03,15:00:00,302.58,45.39,985.29,1.6,125.16,0,0,0,0
2022-03-03,16:00:00,301.99,46.44,985.01,1.64,126.1,0,0,0,0
2022-03-03,17:00:00,301.4,47.5,984.73,1.68,127,0,0,0,0
2022-03-03,18:00:00,300.81,48.56,984.45,1.72,127.85,0,0,0,0
2022-03-03,19:00:00,300.37,50.32,984.19,1.32,140.68,0,0,0,0
2022-03-03,20:00:00,299.92,52.07,983.93,1.04,162.29,0,0,0,0
2022-03-03,21:00:00,299.48,53.83,983.67,0.98,192.21,0,0,0,0
2022-03-03,22:00:00,299.42,54.7,984.31,1.11,200.96,0,0,0,0
2022-03-03,23:00:00,299.37,55.58,984.94,1.27,207.69,0,0,0,0
2022-03-03,24:00:00,299.31,56.45,985.58,1.44,212.89,0,0,0,18.7913
2022-03-04,01:00:00,301.61,50.01,986.06,0.69,197.71,0,0,0,194.2856
2022-03-04,02:00:00,303.9,43.57,986.55,0.38,106.96,0,0,0,444.642
2022-03-04,03:00:00,306.19,37.12,987.03,1.03,64.75,0,0,0,650.4972
2022-03-04,04:00:00,307.21,33.79,985.78,1.46,58.6,0,0,0,821.7222
2022-03-04,05:00:00,308.22,30.46,984.52,1.91,55.29,0,0,0,943.0176
2022-03-04,06:00:00,309.24,27.13,983.27,2.36,53.23,0,0,0,965.361
2022-03-04,07:00:00,309.38,26.16,982.12,2.32,56.33,0,0,0,919.9461
2022-03-04,08:00:00,309.53,25.2,980.97,2.29,59.51,0,0,0,810.5616
2022-03-04,09:00:00,309.67,24.23,979.83,2.27,62.75,0,0,0,615.0234
2022-03-04,10:00:00,308.42,26.33,980.38,2.13,68,0,0,0,394.8528
2022-03-04,11:00:00,307.18,28.43,980.94,2,73.97,0,0,0,169.2195
2022-03-04,12:00:00,305.93,30.54,981.49,1.9,80.64,0,0,0,5.9243
2022-03-04,13:00:00,305.1,32.47,982.15,2,95.88,0,0,0,0
2022-03-04,14:00:00,304.27,34.4,982.8,2.22,108.9,0,0,0,0
2022-03-04,15:00:00,303.45,36.33,983.45,2.53,119.14,0,0,0,0
2022-03-04,16:00:00,302.75,38,983.29,2.16,141.95,0,0,0,0
2022-03-04,17:00:00,302.06,39.66,983.12,2.21,168.26,0,0,0,0
2022-03-04,18:00:00,301.36,41.33,982.95,2.67,189.26,0,0,0,0
2022-03-04,19:00:00,300.9,45.81,982.61,2.37,199.53,0,0,0,0
2022-03-04,20:00:00,300.44,50.29,982.28,2.16,212.25,0,0,0,0
2022-03-04,21:00:00,299.98,54.77,981.94,2.08,226.75,0,0,0,0
2022-03-04,22:00:00,299.98,55.19,982.43,1.83,231.56,0,0,0,0
2022-03-04,23:00:00,299.99,55.62,982.92,1.59,237.85,0,0,0,0
2022-03-04,24:00:00,299.99,56.04,983.42,1.38,246.23,0,0,0,19.4488
2022-03-05,01:00:00,302.19,51.01,984.01,1.34,256.01,0,0,0,195.7306
2022-03-05,02:00:00,304.39,45.97,984.61,1.35,266.02,0,0,0,444.7464
2022-03-05,03:00:00,306.58,40.94,985.2,1.39,275.65,0,0,0,647.6709
2022-03-05,04:00:00,307.8,36.9,984.21,0.65,274.22,0,0,0,815.0799
2022-03-05,05:00:00,309.02,32.86,983.22,0.1,114.13,0,0,0,932.3139
2022-03-05,06:00:00,310.24,28.83,982.23,0.84,98.96,0.000809,0,0,931.9188
2022-03-05,07:00:00,310.27,27.89,981.23,1.11,110.89,0.001617,0,0,866.5497
2022-03-05,08:00:00,310.3,26.96,980.23,1.4,118.02,0.002426,0,0,744.4716
2022-03-05,09:00:00,310.33,26.02,979.23,1.71,122.63,0.002641,0,0,507.5826
2022-03-05,10:00:00,308.71,31.23,979.68,1.62,172.18,0.002856,0,0,284.9799
2022-03-05,11:00:00,307.09,36.44,980.14,2.49,203.73,0.00307,0,0,102.7441
2022-03-05,12:00:00,305.47,41.64,980.59,3.7,216.94,0.002047,0,0,3.7402
2022-03-05,13:00:00,304.57,45.61,981.38,3.45,207.72,0.001023,0,0,0
2022-03-05,14:00:00,303.68,49.57,982.17,3.3,197.36,0,0,0,0
2022-03-05,15:00:00,302.78,53.53,982.97,3.26,186.39,0.008507,0,0,0
2022-03-05,16:00:00,302.35,55.53,982.82,3.02,189.68,0.017014,0,0,0
2022-03-05,17:00:00,301.92,57.53,982.67,2.79,193.52,0.02552,0,0,0
2022-03-05,18:00:00,301.48,59.53,982.52,2.58,198.02,0.078064,0,0,0
2022-03-05,19:00:00,301.07,60.92,982.24,1.76,218.04,0.130607,0,0,0
2022-03-05,20:00:00,300.65,62.31,981.95,1.41,256.71,0.183151,0,0,0
2022-03-05,21:00:00,300.23,63.7,981.67,1.82,293.96,0.192235,0,0,0
2022-03-05,22:00:00,300.18,64.82,982.29,1.44,289.95,0.20132,0,0,0
2022-03-05,23:00:00,300.13,65.94,982.92,1.08,283.21,0.210404,0,0,0
2022-03-05,24:00:00,300.08,67.06,983.54,0.75,270.11,0.14027,0,0,14.4556
2022-03-06,01:00:00,301.75,60.79,984.14,0.53,196.93,0.070135,0,0,147.3274
2022-03-06,02:00:00,303.41,54.53,984.74,1.1,156.44,0,0,0,341.4267
2022-03-06,03:00:00,305.07,48.27,985.34,1.84,145.69,0,0,0,545.322
2022-03-06,04:00:00,306.42,43.79,984.37,1.8,145.22,0,0,0,743.4096
2022-03-06,05:00:00,307.77,39.32,983.41,1.76,144.74,0,0,0,911.9736
2022-03-06,06:00:00,309.12,34.84,982.44,1.72,144.23,0.014638,0,0,848.0601
2022-03-06,07:00:00,309.01,34.08,981.67,1.17,144.01,0.029277,0,0,726.0393
2022-03-06,08:00:00,308.9,33.33,980.89,0.63,143.4,0.043915,0,0,566.7666
2022-03-06,09:00:00,308.8,32.58,980.12,0.09,135.05,0.045142,0,0,458.4078
2022-03-06,10:00:00,306.88,39.48,980.78,1.56,183.22,0.046368,0,0,315.1008
2022-03-06,11:00:00,304.96,46.38,981.45,3.06,184.42,0.047595,0,0,146.0791
2022-03-06,12:00:00,303.04,53.29,982.11,4.56,184.83,0.032753,0,0,5.5241
2022-03-06,13:00:00,302.87,53.5,982.92,3.83,191.21,0.017912,0,0,0
2022-03-06,14:00:00,302.7,53.72,983.73,3.18,200.36,0.00307,0,0,0
2022-03-06,15:00:00,302.54,53.93,984.54,2.65,213.69,0.04637,0,0,0
2022-03-06,16:00:00,302.17,56.01,984.5,2.22,222.81,0.089669,0,0,0
2022-03-06,17:00:00,301.81,58.08,984.46,1.87,235.79,0.132969,0,0,0
2022-03-06,18:00:00,301.45,60.15,984.42,1.66,253.28,0.126349,0,0,0
2022-03-06,19:00:00,300.82,64.3,984.26,1.85,273.51,0.11973,0,0,0
2022-03-06,20:00:00,300.2,68.45,984.09,2.23,288.41,0.11311,0,0,0
2022-03-06,21:00:00,299.58,72.6,983.93,2.71,298.55,0.075407,0,0,0
2022-03-06,22:00:00,299.58,73.08,984.38,2.33,291.97,0.037703,0,0,0
2022-03-06,23:00:00,299.59,73.55,984.83,1.99,283,0,0,0,0
2022-03-06,24:00:00,299.59,74.02,985.27,1.72,270.83,0,0,0,19.0808
2022-03-07,01:00:00,301.63,65.08,985.76,0.72,257.54,0,0,0,184.6857
2022-03-07,02:00:00,303.66,56.15,986.24,0.46,136.99,0,0,0,417.7896
2022-03-07,03:00:00,305.69,47.22,986.73,1.43,111.21,0.001562,0,0,618.8058
2022-03-07,04:00:00,306.99,42.57,985.59,1.93,84.6,0.003125,0,0,791.8209
2022-03-07,05:00:00,308.29,37.92,984.46,2.67,70.75,0.004687,0,0,920.1684
2022-03-07,06:00:00,309.59,33.27,983.33,3.49,63.15,0.004957,0,0,857.9022
2022-03-07,07:00:00,309.57,32.24,982.15,3.78,75.49,0.005227,0,0,736.929
2022-03-07,08:00:00,309.55,31.21,980.97,4.21,85.72,0.005496,0,0,577.7955
2022-03-07,09:00:00,309.53,30.17,979.78,4.74,93.85,0.011013,0,0,477.6396
2022-03-07,10:00:00,308.02,34.44,980.55,4.03,86.04,0.01653,0,0,335.5341
2022-03-07,11:00:00,306.5,38.7,981.31,3.42,75.16,0.022046,0,0,159.3937
2022-03-07,12:00:00,304.98,42.97,982.07,2.97,60.35,0.432895,0,0,6.2557
2022-03-07,13:00:00,302.34,55.85,984.13,4.13,43.72,0.843743,0,0,0
2022-03-07,14:00:00,299.7,68.73,986.2,5.47,34.77,1.254591,0,0,0
2022-03-07,15:00:00,297.06,81.61,988.27,6.9,29.43,1.132335,0,0,0
2022-03-07,16:00:00,297.21,78.97,987.95,6.07,32.75,1.010078,0,0,0
2022-03-07,17:00:00,297.35,76.32,987.62,5.27,37.1,0.887821,0,0,0
2022-03-07,18:00:00,297.5,73.68,987.29,4.52,42.95,0.599264,0,0,0
2022-03-07,19:00:00,297.53,70.71,986.75,4.5,44.54,0.310706,0,0,0
2022-03-07,20:00:00,297.56,67.74,986.21,4.48,46.15,0.022149,0,0,0
2022-03-07,21:00:00,297.58,64.76,985.67,4.47,47.76,0.014766,0,0,0
2022-03-07,22:00:00,297.26,64.41,986.14,4.66,53.47,0.007383,0,0,0
2022-03-07,23:00:00,296.93,64.07,986.61,4.9,58.68,0,0,0,0
2022-03-07,24:00:00,296.61,63.72,987.08,5.18,63.36,0,0,0,14.8578
2022-03-08,01:00:00,297.78,60.8,987.37,5.23,65.49,0,0,0,163.7951
2022-03-08,02:00:00,298.95,57.88,987.65,5.28,67.58,0,0,0,398.3946
2022-03-08,03:00:00,300.12,54.97,987.93,5.35,69.63,0,0,0,590.034
2022-03-08,04:00:00,300.89,53.22,986.92,4.38,80.47,0,0,0,756.0795
2022-03-08,05:00:00,301.67,51.46,985.91,3.65,96.47,0,0,0,880.2246
2022-03-08,06:00:00,302.44,49.71,984.9,3.31,117.84,0,0,0,886.3068
2022-03-08,07:00:00,302.72,48.81,984.05,2.86,120.82,0,0,0,830.8734
2022-03-08,08:00:00,303,47.91,983.19,2.42,124.9,0,0,0,720.207
2022-03-08,09:00:00,303.28,47.01,982.33,2,130.73,0,0,0,529.212
2022-03-08,10:00:00,302.55,49.94,982.82,1.55,143.57,0,0,0,327.8076
2022-03-08,11:00:00,301.82,52.87,983.31,1.24,164.6,0,0,0,135.4623
2022-03-08,12:00:00,301.08,55.8,983.81,1.17,193.06,0,0,0,5.0437
2022-03-08,13:00:00,300.45,58.97,984.6,1.23,185.44,0,0,0,0
2022-03-08,14:00:00,299.82,62.15,985.39,1.3,178.59,0,0,0,0
2022-03-08,15:00:00,299.19,65.32,986.18,1.39,172.57,0,0,0,0
2022-03-08,16:00:00,298.86,66.68,985.86,1.3,175.8,0,0,0,0
2022-03-08,17:00:00,298.52,68.04,985.54,1.2,179.54,0,0,0,0
2022-03-08,18:00:00,298.19,69.4,985.22,1.12,183.88,0,0,0,0
2022-03-08,19:00:00,297.92,70.56,984.78,0.99,174.9,0,0,0,0
2022-03-08,20:00:00,297.66,71.71,984.34,0.89,163.61,0,0,0,0
2022-03-08,21:00:00,297.39,72.86,983.91,0.83,150.19,0,0,0,0
2022-03-08,22:00:00,297.5,72.08,984.42,0.55,112.17,0,0,0,0
2022-03-08,23:00:00,297.6,71.3,984.94,0.68,62.92,0,0,0,0
2022-03-08,24:00:00,297.7,70.52,985.45,1.08,40.25,0,0,0,22.993
2022-03-09,01:00:00,299.34,63.75,985.89,1.29,62.38,0,0,0,203.0213
2022-03-09,02:00:00,300.98,56.97,986.33,1.63,76.84,0,0,0,451.5546
2022-03-09,03:00:00,302.63,50.2,986.78,2.03,85.95,0,0,0,655.3152
2022-03-09,04:00:00,303.73,47.42,985.79,1.46,98.13,0,0,0,824.6709
2022-03-09,05:00:00,304.83,44.64,984.81,1.03,122.65,0,0,0,944.454
2022-03-09,06:00:00,305.92,41.86,983.82,0.95,162.19,0,0,0,963.6585
2022-03-09,07:00:00,306.16,40.67,982.8,0.64,173.55,0,0,0,915.8934
2022-03-09,08:00:00,306.39,39.49,981.77,0.39,202.44,0,0,0,805.3413
2022-03-09,09:00:00,306.62,38.31,980.74,0.38,257.03,0,0,0,608.8635
2022-03-09,10:00:00,305.83,40.88,981.1,0.39,204.67,0,0,0,390.0741
2022-03-09,11:00:00,305.04,43.45,981.45,0.62,175.86,0,0,0,168.2515
2022-03-09,12:00:00,304.24,46.02,981.81,0.92,164.17,0,0,0,6.505
2022-03-09,13:00:00,303.66,48.73,982.54,1.11,169.14,0,0,0,0
2022-03-09,14:00:00,303.09,51.44,983.28,1.29,172.68,0,0,0,0
2022-03-09,15:00:00,302.51,54.15,984.02,1.49,175.32,0,0,0,0
2022-03-09,16:00:00,301.96,56.95,983.75,1.61,173.33,0,0,0,0
2022-03-09,17:00:00,301.41,59.75,983.48,1.73,171.62,0,0,0,0
2022-03-09,18:00:00,300.86,62.54,983.21,1.86,170.14,0,0,0,0
2022-03-09,19:00:00,300.54,63.83,982.84,1.74,174.66,0,0,0,0
2022-03-09,20:00:00,300.23,65.11,982.47,1.63,179.82,0,0,0,0
2022-03-09,21:00:00,299.92,66.39,982.11,1.54,185.66,0,0,0,0
2022-03-09,22:00:00,299.89,66.66,982.54,1.34,173.51,0,0,0,0
2022-03-09,23:00:00,299.86,66.93,982.97,1.21,158.07,0,0,0,0
2022-03-09,24:00:00,299.84,67.19,983.4,1.2,140.77,0,0,0,20.6316
2022-03-10,01:00:00,301.39,60.59,983.97,1.56,129.47,0,0,0,180.9707
2022-03-10,02:00:00,302.93,53.99,984.54,1.96,122.62,0,0,0,404.7921
2022-03-10,03:00:00,304.48,47.39,985.11,2.38,118.13,0,0,0,607.5642
2022-03-10,04:00:00,305.71,42.82,984.24,2.38,110.07,0,0,0,788.5161
2022-03-10,05:00:00,306.93,38.25,983.36,2.43,102.15,0,0,0,928.8396
2022-03-10,06:00:00,308.16,33.68,982.48,2.51,94.66,0,0,0,940.0239
2022-03-10,07:00:00,308.33,32.66,981.59,2.69,93.92,0,0,0,886.1277
2022-03-10,08:00:00,308.51,31.64,980.7,2.86,93.27,0,0,0,772.7841
2022-03-10,09:00:00,308.68,30.62,979.81,3.03,92.69,0,0,0,573.2589
2022-03-10,10:00:00,307.37,33.6,980.29,2.93,91.78,0,0,0,359.5665
2022-03-10,11:00:00,306.05,36.59,980.76,2.84,90.81,0,0,0,151.8082
2022-03-10,12:00:00,304.74,39.57,981.23,2.74,89.77,0,0,0,6.0887
2022-03-10,13:00:00,304.03,41.85,981.91,2.63,84.1,0,0,0,0
2022-03-10,14:00:00,303.32,44.12,982.58,2.55,78.01,0,0,0,0
2022-03-10,15:00:00,302.61,46.4,983.25,2.5,71.61,0,0,0,0
2022-03-10,16:00:00,302.13,48.12,983.07,1.88,89.36,0,0,0,0
2022-03-10,17:00:00,301.65,49.83,982.89,1.57,118.43,0,0,0,0
2022-03-10,18:00:00,301.17,51.55,982.71,1.76,149.76,0,0,0,0
2022-03-10,19:00:00,300.81,53.73,982.22,1.21,169.42,0,0,0,0
2022-03-10,20:00:00,300.45,55.91,981.74,0.98,206.68,0,0,0,0
2022-03-10,21:00:00,300.09,58.09,981.26,1.23,243.45,0,0,0,0
2022-03-10,22:00:00,300.08,57.82,981.84,0.46,224.46,0,0,0,0
2022-03-10,23:00:00,300.06,57.54,982.42,0.47,102.85,0,0,0,0
2022-03-10,24:00:00,300.04,57.27,982.99,1.24,84.55,0,0,0,25.7594
2022-03-11,01:00:00,301.72,50.91,983.54,1.85,83.04,0,0,0,214.2484
2022-03-11,02:00:00,303.4,44.54,984.08,2.46,82.27,0,0,0,466.3743
2022-03-11,03:00:00,305.08,38.18,984.62,3.06,81.81,0,0,0,673.65
2022-03-11,04:00:00,306.01,35.86,983.63,3.16,76.47,0,0,0,844.8834
2022-03-11,05:00:00,306.94,33.54,982.65,3.29,71.49,0,0,0,964.9731
2022-03-11,06:00:00,307.87,31.22,981.66,3.44,66.9,0,0,0,984.3162
2022-03-11,07:00:00,307.89,31.03,980.77,3.12,64.48,0,0,0,935.5122
2022-03-11,08:00:00,307.91,30.84,979.87,2.81,61.52,0,0,0,822.8532
